source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,sources,references,curation_effort,dorothea_level,n_references,n_resources
P42224,P07858,STAT1,CTSB,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P07711,STAT1,CTSL,1,0,0,0,0,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P78423,STAT1,CX3CL1,1,0,0,0,0,0,IntAct_DoRothEA;PAZAR_DoRothEA,NA,0,A,0,0
P42224,P02778,STAT1,CXCL10,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ORegAnno_DoRothEA;PAZAR;TRRUST_DoRothEA,PAZAR:17558387;PAZAR:9858321,2,A,2,2
P42224,P10145,STAT1,CXCL8,1,0,1,1,0,1,PAZAR_DoRothEA;TFactS_DoRothEA,NA,0,A,0,0
P42224,Q07325,STAT1,CXCL9,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA,NA,0,A,0,0
P42224,P11511,STAT1,CYP19A1,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P42224,Q96SD1,STAT1,DCLRE1C,1,1,0,1,1,0,DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,2
P42224,Q9BQ39,STAT1,DDX50,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,2
P42224,Q9UNQ2,STAT1,DIMT1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,ORegAnno:22951020,1,A,1,2
P42224,Q9NRD8,STAT1,DUOX2,1,0,0,0,0,0,IntAct_DoRothEA;PAZAR_DoRothEA,NA,0,A,0,0
P42224,Q5JPH6,STAT1,EARS2,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ORegAnno;ORegAnno_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,2
P42224,Q9BV94,STAT1,EDEM2,1,1,0,1,1,0,DoRothEA;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020;PAZAR:19122651,3,A,2,4
P42224,P05305,STAT1,EDN1,1,1,0,1,1,0,ENCODE-distal;PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,1
P42224,P00533,STAT1,EGFR,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P42224,Q9H6Z9,STAT1,EGLN3,1,0,0,0,0,0,DoRothEA;IntAct_DoRothEA;PAZAR;PAZAR_DoRothEA,PAZAR:17558387,1,A,1,2
P42224,Q9BQI3,STAT1,EIF2AK1,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA,NA,0,A,0,0
P42224,P19525,STAT1,EIF2AK2,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ORegAnno_DoRothEA;PAZAR,PAZAR:12396729,1,A,1,2
P42224,Q9NZJ5,STAT1,EIF2AK3,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,Q9UKW6,STAT1,ELF5,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,Q9H9T3,STAT1,ELP3,1,1,0,1,1,0,DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,2
P42224,Q92731,STAT1,ESR2,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,Q9Y603,STAT1,ETV7,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,2
P42224,P25445,STAT1,FAS,1,0,0,0,0,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,Q9UKT4,STAT1,FBXO5,1,1,0,1,1,0,DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,2
P42224,P12314,STAT1,FCGR1A,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;JASPAR_DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,PAZAR:8483949,1,A,1,2
P42224,P08637,STAT1,FCGR3A,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P42224,P55899,STAT1,FCGRT,1,0,1,1,0,1,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,DoRothEA:18566411;HTRIdb:18566411,2,A,1,2
P42224,P09038,STAT1,FGF2,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P22607,STAT1,FGFR3,1,0,1,1,0,1,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,Q9BZS1,STAT1,FOXP3,1,0,0,0,0,0,IntAct_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P42224,P23771,STAT1,GATA3,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P42224,P32455,STAT1,GBP1,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,PAZAR:1281555;PAZAR:17558387,2,A,2,2
P42224,P35557,STAT1,GCK,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,O94925,STAT1,GLS,1,0,0,0,0,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,Q4ZG55,STAT1,GREB1,1,0,0,0,0,0,IntAct_DoRothEA;PAZAR_DoRothEA,NA,0,A,0,0
P42224,Q9Y2Q3,STAT1,GSTK1,1,1,0,1,1,0,DoRothEA;ENCODE-proximal;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,3
P42224,P51610,STAT1,HCFC1,1,0,1,1,0,1,ORegAnno_DoRothEA;PAZAR_DoRothEA,NA,1,A,0,0
P42224,Q8WUI4,STAT1,HDAC7,1,1,0,1,1,0,DoRothEA;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,3
P42224,P28067,STAT1,HLA-DMA,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,P28068,STAT1,HLA-DMB,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,P01906,STAT1,HLA-DQA2,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,P01911,STAT1,HLA-DRB1,1,0,0,0,0,0,JASPAR_DoRothEA;PAZAR_DoRothEA,NA,0,A,0,0
P42224,P13747,STAT1,HLA-E,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HTRIdb;HTRIdb_DoRothEA;PAZAR;PAZAR_DoRothEA;TRRUST_DoRothEA,HTRIdb:8702722;PAZAR:19122651;PAZAR:8702722,3,A,2,4
P42224,P09601,STAT1,HMOX1,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P07900,STAT1,HSP90AA1,1,0,1,1,0,1,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P04792,STAT1,HSPB1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P42224,P05362,STAT1,ICAM1,1,1,0,1,1,0,DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;HTRIdb;HTRIdb_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:7957928;ORegAnno:22951020;PAZAR:19122651;PAZAR:9990314,4,A,4,5
P42224,P14902,STAT1,IDO1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA,PAZAR:7553221;PAZAR:8663541,2,A,2,2
P42224,P80217,STAT1,IFI35,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,2
P42224,P09912,STAT1,IFI6,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA,PAZAR:3359997,1,A,1,3
P42224,P09914,STAT1,IFIT1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA,PAZAR:11991981,1,A,1,3
P42224,O14879,STAT1,IFIT3,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,1
P42224,P13164,STAT1,IFITM1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA,PAZAR:2492664,1,A,1,3
P42224,Q01628,STAT1,IFITM3,1,1,0,1,1,0,ENCODE-proximal;ORegAnno_DoRothEA;PAZAR_DoRothEA,NA,0,A,0,1
P42224,P01562,STAT1,IFNA1,1,0,1,1,0,1,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P01574,STAT1,IFNB1,1,0,1,1,0,1,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P01579,STAT1,IFNG,1,0,1,1,0,1,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P42224,Q8IU57,STAT1,IFNLR1,1,0,0,0,0,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P05019,STAT1,IGF1,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,P17936,STAT1,IGFBP3,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,Q9H665,STAT1,IGFLR1,1,1,0,1,1,0,DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA,ORegAnno:22951020;PAZAR:19122651,2,A,2,3
P42224,P22301,STAT1,IL10,1,1,0,1,1,0,DoRothEA;ORegAnno_DoRothEA;PAZAR;TRRUST_DoRothEA,PAZAR:12817009,1,A,1,2
P42224,P29459,STAT1,IL12A,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,P29460,STAT1,IL12B,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,P42701,STAT1,IL12RB1,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,Q99665,STAT1,IL12RB2,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,Q8TAD2,STAT1,IL17D,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,O95998,STAT1,IL18BP,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;IntAct_DoRothEA;PAZAR_DoRothEA,NA,0,A,0,0
P42224,P01584,STAT1,IL1B,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P14778,STAT1,IL1R1,1,0,0,0,0,0,DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,DoRothEA:15972639;PAZAR:19122651,2,A,2,2
P42224,P01589,STAT1,IL2RA,1,1,0,1,1,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P42224,P05231,STAT1,IL6,1,0,1,1,0,1,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P40189,STAT1,IL6ST,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,PAZAR:9169475,1,A,1,2
P42224,Q9ULG1,STAT1,INO80,1,1,0,1,1,0,DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,2
P42224,Q92985,STAT1,IRF7,1,1,0,1,1,0,DoRothEA;FANTOM4_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,ORegAnno:22951020,1,A,1,2
P42224,Q02556,STAT1,IRF8,1,1,0,1,1,0,ENCODE-distal;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,1
P42224,Q00978,STAT1,IRF9,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,3
P42224,P05161,STAT1,ISG15,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA,PAZAR:347694,1,A,1,3
P42224,Q96AZ6,STAT1,ISG20,1,1,0,1,1,0,DoRothEA;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA,PAZAR:10871365,1,A,1,2
P42224,O60674,STAT1,JAK2,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P17275,STAT1,JUNB,1,0,0,0,0,0,FANTOM4_DoRothEA,NA,1,A,0,0
P42224,O00139,STAT1,KIF2A,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020;PAZAR:19122651,3,A,2,4
P42224,Q04695,STAT1,KRT17,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P28838,STAT1,LAP3,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,3
P42224,Q9Y6Y9,STAT1,LY96,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P33908,STAT1,MAN1A1,1,1,0,1,1,0,DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,2
P42224,P31153,STAT1,MAT2A,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P42224,Q07820,STAT1,MCL1,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,Q9Y2X0,STAT1,MED16,1,1,0,1,1,0,DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,3
P42224,P08581,STAT1,MET,1,0,0,0,0,0,DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,PAZAR:17558387,1,A,1,2
P42224,P45452,STAT1,MMP13,1,0,1,1,0,1,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P14780,STAT1,MMP9,1,0,1,1,0,1,ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,Q96QG7,STAT1,MTMR9,1,1,0,1,1,0,DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,2
P42224,P15941,STAT1,MUC1,1,1,0,1,1,0,DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,PAZAR:19122651,1,A,1,3
P42224,Q99102,STAT1,MUC4,1,1,0,1,1,0,IntAct_DoRothEA;SIGNOR;TRRUST_DoRothEA,SIGNOR:19757157,1,A,1,1
P42224,Q14764,STAT1,MVP,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA;TRRUST_DoRothEA,PAZAR:16418217,1,A,1,2
P42224,P20591,STAT1,MX1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA,PAZAR:9781817,1,A,1,3
P42224,P01106,STAT1,MYC,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P42224,Q99836,STAT1,MYD88,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
P42224,Q5VZE5,STAT1,NAA35,1,0,1,1,0,1,HOCOMOCO_DoRothEA;ORegAnno_DoRothEA;PAZAR_DoRothEA,NA,1,A,0,0
P42224,Q13287,STAT1,NMI,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,3
P42224,P35228,STAT1,NOS2,1,1,0,1,1,0,DoRothEA;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;SIGNOR;TRED_DoRothEA;TRRUST_DoRothEA,PAZAR:8995425;SIGNOR:19029990,2,A,2,3
P42224,Q96PH1,STAT1,NOX5,1,1,0,1,1,0,IntAct_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P42224,Q96RI1,STAT1,NR1H4,1,0,1,1,0,1,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA,DoRothEA:19393742;HTRIdb:19393742,2,A,1,2
P42224,P00973,STAT1,OAS1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA,PAZAR:2456211,1,A,1,3
P42224,P29728,STAT1,OAS2,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;ENCODE-proximal;PAZAR_DoRothEA,NA,0,A,0,1
P42224,Q9Y6K5,STAT1,OAS3,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;ENCODE-proximal;PAZAR_DoRothEA,NA,0,A,0,1
P42224,Q15646,STAT1,OASL,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA,NA,0,A,0,0
P42224,P35372,STAT1,OPRM1,1,1,0,1,1,0,DoRothEA;ORegAnno;PAZAR_DoRothEA;TRRUST_DoRothEA,DoRothEA:15448191;ORegAnno:15448191,2,A,1,2
P42224,Q460N5,STAT1,PARP14,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,NA,1,A,0,0
P42224,P11309,STAT1,PIM1,1,1,0,1,1,0,HOCOMOCO_DoRothEA;KEGG-MEDICUS;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,1
P42224,P00749,STAT1,PLAU,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P42224,O15162,STAT1,PLSCR1,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;PAZAR;PAZAR_DoRothEA;TRRUST_DoRothEA,DoRothEA:16260419;PAZAR:19122651,2,A,2,3
P42224,P29590,STAT1,PML,1,1,0,1,1,0,ENCODE-proximal;PAZAR_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,1
P42224,Q07869,STAT1,PPARA,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,O43314,STAT1,PPIP5K2,1,1,0,1,1,0,DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,ORegAnno:22951020,1,A,1,2
P42224,P14222,STAT1,PRF1,1,1,0,1,1,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,NA,1,A,0,0
P42224,Q02156,STAT1,PRKCE,1,0,1,1,0,1,IntAct_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P42224,P07225,STAT1,PROS1,1,0,0,0,0,0,ORegAnno_DoRothEA;PAZAR_DoRothEA,NA,1,A,0,0
P42224,P28065,STAT1,PSMB9,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,PAZAR:19122651,1,A,1,3
P42224,P43088,STAT1,PTGFR,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P42224,P35354,STAT1,PTGS2,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,P53801,STAT1,PTTG1IP,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P42224,Q15269,STAT1,PWP2,1,1,0,1,1,0,DoRothEA;HOCOMOCO_DoRothEA;ORegAnno;ORegAnno_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,2
P42224,Q9NYW8,STAT1,RBAK,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,O60673,STAT1,REV3L,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P42224,Q13546,STAT1,RIPK1,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,Q63HN8,STAT1,RNF213,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;ENCODE-proximal;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,NA,0,A,0,1
P42224,P62847,STAT1,RPS24,1,0,1,1,0,1,ORegAnno_DoRothEA;PAZAR_DoRothEA,NA,1,A,0,0
P42224,P60903,STAT1,S100A10,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,Q9Y2G9,STAT1,SBNO2,1,1,0,1,1,0,DoRothEA;ENCODE-proximal;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,3
P42224,Q8WTV0,STAT1,SCARB1,1,0,0,0,0,0,PAZAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,Q9NPR2,STAT1,SEMA4B,1,0,0,0,0,0,DoRothEA;ENCODE-proximal;JASPAR_DoRothEA;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA,DoRothEA:22951020;PAZAR:19122651,2,A,2,3
P42224,P11168,STAT1,SLC2A2,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,P51532,STAT1,SMARCA4,1,0,0,0,0,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P42224,Q8WVK2,STAT1,SNRNP27,1,1,0,1,1,0,DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:22951020;ORegAnno:22951020,2,A,1,2
P42224,O15524,STAT1,SOCS1,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,O14508,STAT1,SOCS2,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,O14543,STAT1,SOCS3,1,1,0,1,1,0,DoRothEA;ENCODE-proximal;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;TRED_DoRothEA;TRRUST_DoRothEA,DoRothEA:19115200;PAZAR:17558387;PAZAR:19122651;SIGNOR:19643666,4,A,4,4
P42224,Q8WXH5,STAT1,SOCS4,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,O75159,STAT1,SOCS5,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,O14544,STAT1,SOCS6,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,O14512,STAT1,SOCS7,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
P42224,P52630,STAT1,STAT2,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;PAZAR;PAZAR_DoRothEA;TRRUST_DoRothEA,DoRothEA:16918696;PAZAR:19122651,2,A,2,3
P40763,P42224,STAT3,STAT1,1,1,0,0,0,0,ARACNe-GTEx_DoRothEA;SIGNOR;TRRUST_DoRothEA,SIGNOR:22693070,2,A,1,1
P42224,P40763,STAT1,STAT3,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,DoRothEA:22693070;PAZAR:17558387;PAZAR:19122651,3,A,3,3
P42224,Q03518,STAT1,TAP1,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,1
P42224,Q9UL17,STAT1,TBX21,1,0,0,0,0,0,TRRUST_DoRothEA,NA,1,A,0,0
P42224,P04155,STAT1,TFF1,1,0,0,0,0,0,IntAct_DoRothEA;PAZAR_DoRothEA,NA,0,A,0,0
P42224,P07101,STAT1,TH,1,0,0,0,0,0,PAZAR_DoRothEA,NA,0,A,0,0
